追跡番号,取扱局／支店名（外国交換局名）,取扱日時,ステータスコード,ステータス
494736234123,奈良中央郵便局,2023/12/23 11:03:59,52,お届け先にお届け済み
494736234252,下野小金井郵便局,2023/12/22 06:51:45,30,到着
494736234252,下野小金井郵便局,2023/12/22 12:17:04,50,持ち出し中
494736234252,下野小金井郵便局,2023/12/22 14:19:16,52,お届け先にお届け済み
494736235070,長野中央郵便局,2023/12/22 15:58:45,30,到着
494736235070,長野中央郵便局,2023/12/23 09:01:44,50,持ち出し中
494736235070,長野中央郵便局,2023/12/23 16:31:04,52,お届け先にお届け済み
494736235173,八尾郵便局,2023/12/22 23:41:20,30,到着
494736235173,八尾郵便局,2023/12/23 08:31:10,50,持ち出し中
494736235173,八尾郵便局,2023/12/23 17:21:46,52,お届け先にお届け済み
494736235210,城東郵便局,2023/12/21 23:17:08,30,到着
494736235210,城東郵便局,2023/12/22 08:38:05,50,持ち出し中
494736235210,城東郵便局,2023/12/22 16:13:28,52,お届け先にお届け済み
494736235254,前橋中央郵便局,2023/12/22 06:20:02,30,到着
494736235254,前橋中央郵便局,2023/12/22 13:53:51,50,持ち出し中
494736235254,前橋中央郵便局,2023/12/22 16:02:28,52,お届け先にお届け済み
494736236024,葛飾郵便局,2023/12/21 21:57:43,30,到着
494736236024,葛飾郵便局,2023/12/22 08:32:17,50,持ち出し中
494736236024,葛飾郵便局,2023/12/22 11:30:08,52,お届け先にお届け済み
494736236304,名古屋南郵便局,2023/12/22 06:01:07,30,到着
494736236304,名古屋南郵便局,2023/12/22 09:14:46,50,持ち出し中
494736236304,名古屋南郵便局,2023/12/22 09:45:31,52,お届け先にお届け済み
494736237052,宇治郵便局,2023/12/22 12:41:00,60,保管
494736237472,古川郵便局,2023/12/22 16:13:46,30,到着
494736237472,古川郵便局,2023/12/23 10:12:44,50,持ち出し中
494736237472,古川郵便局,2023/12/23 11:43:06,52,お届け先にお届け済み
494736238360,八日市郵便局（愛知川）,2023/12/23 09:03:00,50,持ち出し中
494736238931,下妻郵便局,2023/12/22 06:33:29,30,到着
494736238931,下妻郵便局,2023/12/22 08:25:44,50,持ち出し中
494736238931,下妻郵便局,2023/12/22 11:05:58,52,お届け先にお届け済み
494736239222,城東郵便局,2023/12/21 23:19:02,30,到着
494736239222,城東郵便局,2023/12/22 09:06:04,50,持ち出し中
494736239222,城東郵便局,2023/12/22 18:44:59,52,お届け先にお届け済み
494736239782,岐阜中央郵便局（巣南）,2023/12/22 16:15:10,30,到着
494736239782,岐阜中央郵便局（巣南）,2023/12/23 10:07:04,50,持ち出し中
494736239782,岐阜中央郵便局（巣南）,2023/12/23 14:53:47,52,お届け先にお届け済み
494736240736,本庄郵便局,2023/12/22 06:25:00,30,到着
494736240736,本庄郵便局（上里）,2023/12/22 08:27:57,50,持ち出し中
494736240736,本庄郵便局（上里）,2023/12/22 14:51:00,52,お届け先にお届け済み
494736240821,植田郵便局,2023/12/22 06:45:17,30,到着
494736240821,植田郵便局,2023/12/22 09:10:21,50,持ち出し中
494736240821,植田郵便局,2023/12/22 10:28:56,52,お届け先にお届け済み
494736241020,長浜郵便局,2023/12/22 16:43:32,30,到着
494736241020,長浜郵便局,2023/12/23 08:48:06,50,持ち出し中
494736241020,長浜郵便局,2023/12/23 11:49:00,52,お届け先にお届け済み
494736241731,大垣郵便局,2023/12/22 15:39:52,30,到着
494736241731,大垣郵便局,2023/12/23 08:49:00,50,持ち出し中
494736241731,大垣郵便局,2023/12/23 12:22:23,52,お届け先にお届け済み
494736241871,岸和田郵便局,2023/12/23 01:55:34,30,到着
494736241871,岸和田郵便局,2023/12/23 11:37:13,50,持ち出し中
494736241871,岸和田郵便局,2023/12/23 18:29:22,52,お届け先にお届け済み
494736242431,さいたま中央郵便局,2023/12/22 05:46:59,30,到着
494736242431,さいたま中央郵便局,2023/12/22 08:30:14,50,持ち出し中
494736242431,さいたま中央郵便局,2023/12/22 16:18:02,52,お届け先にお届け済み
494736242486,可部郵便局,2023/12/23 06:26:02,30,到着
494736242486,可部郵便局,2023/12/23 08:25:59,50,持ち出し中
494736242486,可部郵便局,2023/12/23 10:55:20,52,お届け先にお届け済み
494736242755,笠間郵便局（真壁）,2023/12/22 08:35:10,50,持ち出し中
494736242755,笠間郵便局（真壁）,2023/12/22 16:20:15,52,お届け先にお届け済み
494736243341,代々木郵便局,2023/12/22 06:03:12,30,到着
494736243341,代々木郵便局,2023/12/22 08:30:44,50,持ち出し中
494736243341,代々木郵便局,2023/12/22 11:27:00,52,お届け先にお届け済み
494736243385,橿原郵便局,2023/12/23 11:16:19,50,持ち出し中
494736243385,橿原郵便局,2023/12/23 14:33:07,52,お届け先にお届け済み
494736243422,熊本中央郵便局,2023/12/23 03:06:16,30,到着
494736243422,熊本中央郵便局,2023/12/23 10:17:57,50,持ち出し中
494736243422,熊本中央郵便局,2023/12/23 16:10:39,52,お届け先にお届け済み
494736244925,高砂郵便局,2023/12/23 18:20:15,30,到着
494736244925,高砂郵便局,2023/12/23 17:26:00,50,持ち出し中
494736244925,高砂郵便局,2023/12/23 18:34:27,52,お届け先にお届け済み
494736245216,大垣郵便局,2023/12/23 06:00:00,30,到着
494736245216,大垣郵便局,2023/12/23 16:57:51,50,持ち出し中
494736245216,大垣郵便局,2023/12/23 19:48:25,52,お届け先にお届け済み
494736246793,徳島中央郵便局,2023/12/22 16:02:00,30,到着
494736246793,徳島中央郵便局,2023/12/23 11:34:19,50,持ち出し中
494736246793,徳島中央郵便局,2023/12/23 12:14:25,52,お届け先にお届け済み
494736247305,上野郵便局,2023/12/22 04:12:53,30,到着
494736247305,上野郵便局,2023/12/22 15:55:00,52,お届け先にお届け済み
494736247364,小樽郵便局（銭函）,2023/12/23 08:04:40,30,到着
494736247364,小樽郵便局（銭函）,2023/12/23 09:45:16,50,持ち出し中
494736247364,小樽郵便局（銭函）,2023/12/23 15:25:09,52,お届け先にお届け済み
494736248742,四日市郵便局,2023/12/22 18:56:17,30,到着
494736248742,四日市郵便局,2023/12/23 15:15:54,50,持ち出し中
494736248742,四日市郵便局,2023/12/23 18:18:42,52,お届け先にお届け済み
494736248893,貝塚郵便局,2023/12/22 19:36:18,30,到着
494736248893,貝塚郵便局,2023/12/23 10:55:07,50,持ち出し中
494736248893,貝塚郵便局,2023/12/23 14:16:52,52,お届け先にお届け済み
494736249593,千歳郵便局,2023/12/22 02:19:15,30,到着
494736249593,千歳郵便局,2023/12/22 08:26:27,50,持ち出し中
494736249593,千歳郵便局,2023/12/22 10:34:49,52,お届け先にお届け済み
494736249630,高輪郵便局,2023/12/22 03:21:15,30,到着
494736249630,高輪郵便局,2023/12/22 08:13:51,50,持ち出し中
494736249630,高輪郵便局,2023/12/22 11:25:46,52,お届け先にお届け済み
494736249825,向島郵便局,2023/12/22 04:46:22,30,到着
494736249825,向島郵便局,2023/12/22 08:42:34,50,持ち出し中
494736249825,向島郵便局,2023/12/22 16:20:29,51,ご不在のため持ち戻り
494736249825,向島郵便局,2023/12/22 17:54:02,60,※保管
494736249825,向島郵便局,2023/12/25 00:13:32,60,※保管
494736249825,向島郵便局,2023/12/25 08:28:34,50,持ち出し中
494736249825,向島郵便局,2023/12/25 11:00:12,52,お届け先にお届け済み
494736250960,北見郵便局（置戸）,2023/12/23 15:40:56,30,到着
494736250960,北見郵便局（置戸）,2023/12/23 15:41:15,50,持ち出し中
494736250960,北見郵便局（置戸）,2023/12/23 15:41:33,52,お届け先にお届け済み
494736252813,緑郵便局,2023/12/22 06:39:08,30,到着
494736252813,緑郵便局,2023/12/22 08:55:13,50,持ち出し中
494736252813,緑郵便局,2023/12/22 11:41:46,52,お届け先にお届け済み
494736253513,春日部郵便局,2023/12/22 06:12:20,30,到着
494736253513,春日部郵便局,2023/12/22 14:05:13,50,持ち出し中
494736253513,春日部郵便局,2023/12/22 15:59:05,52,お届け先にお届け済み
494736253653,住吉郵便局,2023/12/22 20:26:15,30,到着
494736253653,住吉郵便局,2023/12/23 09:50:57,50,持ち出し中
494736253653,住吉郵便局,2023/12/23 16:37:29,52,お届け先にお届け済み
494736254051,港北郵便局,2023/12/22 07:14:48,30,到着
494736254051,港北郵便局,2023/12/22 12:55:35,50,持ち出し中
494736254051,港北郵便局,2023/12/22 15:47:43,52,お届け先にお届け済み
494736254552,世田谷郵便局,2023/12/21 23:13:11,30,到着
494736254552,世田谷郵便局,2023/12/22 08:40:04,50,持ち出し中
494736254552,世田谷郵便局,2023/12/22 17:04:42,52,お届け先にお届け済み
494736254622,八王子南郵便局,2023/12/22 06:38:44,30,到着
494736254622,八王子南郵便局（恩方）,2023/12/22 08:50:03,50,持ち出し中
494736254622,八王子南郵便局（恩方）,2023/12/22 11:58:07,52,お届け先にお届け済み
494736254865,調布郵便局,2023/12/22 06:21:14,30,到着
494736254865,調布郵便局,2023/12/22 09:00:31,50,持ち出し中
494736254865,調布郵便局,2023/12/22 15:21:34,52,お届け先にお届け済み
494736256394,太田郵便局,2023/12/22 06:00:04,30,到着
494736256394,太田郵便局,2023/12/22 08:55:16,50,持ち出し中
494736256394,太田郵便局,2023/12/22 11:00:35,52,お届け先にお届け済み
494736257584,堺郵便局,2023/12/23 03:03:22,30,到着
494736257584,堺郵便局,2023/12/23 17:28:16,50,持ち出し中
494736257584,堺郵便局,2023/12/23 19:00:45,52,お届け先にお届け済み
494736259496,有野郵便局,2023/12/23 06:29:19,30,到着
494736259496,有野郵便局,2023/12/23 08:19:08,50,持ち出し中
494736259496,有野郵便局,2023/12/23 13:12:16,52,お届け先にお届け済み
494736259791,結城郵便局,2023/12/22 07:49:22,30,到着
494736259791,結城郵便局,2023/12/22 10:12:22,50,持ち出し中
494736259791,結城郵便局,2023/12/22 11:13:04,52,お届け先にお届け済み
494736263350,藤沢郵便局,2023/12/22 07:20:15,30,到着
494736263350,藤沢郵便局,2023/12/22 09:35:07,50,持ち出し中
494736263350,藤沢郵便局,2023/12/22 14:58:28,52,お届け先にお届け済み
494736265096,大東郵便局,2023/12/23 07:23:07,30,到着
494736265096,大東郵便局,2023/12/23 09:00:20,50,持ち出し中
494736265096,大東郵便局,2023/12/23 13:17:44,52,お届け先にお届け済み
494736268585,足立郵便局,2023/12/22 02:24:24,30,到着
494736268585,足立郵便局,2023/12/22 08:39:07,50,持ち出し中
494736268585,足立郵便局,2023/12/22 16:56:34,52,お届け先にお届け済み
494736268681,小田原郵便局,2023/12/22 06:56:10,30,到着
494736268681,小田原郵便局,2023/12/22 08:30:54,50,持ち出し中
494736268681,小田原郵便局,2023/12/22 12:22:00,52,お届け先にお届け済み
494736268891,泉大津郵便局,2023/12/23 06:37:25,30,到着
494736268891,泉大津郵便局,2023/12/23 14:13:07,50,持ち出し中
494736268891,泉大津郵便局,2023/12/23 16:05:41,51,ご不在のため持ち戻り
494736268891,泉大津郵便局,2023/12/23 19:36:37,60,※保管
494736268891,泉大津郵便局,2023/12/25 12:22:23,60,※保管
494736268891,泉大津郵便局,2023/12/25 12:22:23,53,窓口でお渡し
494736268972,小金井郵便局,2023/12/22 05:44:43,30,到着
494736268972,小金井郵便局,2023/12/22 08:28:39,50,持ち出し中
494736268972,小金井郵便局,2023/12/22 10:35:51,52,お届け先にお届け済み
494736269985,山形中央郵便局,2023/12/22 20:06:39,30,到着
494736269985,山形中央郵便局,2023/12/23 10:30:10,50,持ち出し中
494736269985,山形中央郵便局,2023/12/23 12:08:03,52,お届け先にお届け済み
494736270991,飯塚郵便局,2023/12/23 06:59:11,30,到着
494736270991,飯塚郵便局,2023/12/23 14:06:57,50,持ち出し中
494736270991,飯塚郵便局,2023/12/23 15:59:48,52,お届け先にお届け済み
494736271536,豊田高岡郵便局,2023/12/22 16:38:25,30,到着
494736271536,豊田高岡郵便局,2023/12/23 09:02:25,50,持ち出し中
494736271536,豊田高岡郵便局,2023/12/23 12:58:54,52,お届け先にお届け済み
494736271702,城東郵便局,2023/12/21 23:17:04,30,到着
494736271702,城東郵便局,2023/12/22 10:10:49,50,持ち出し中
494736271702,城東郵便局,2023/12/22 13:00:52,52,お届け先にお届け済み
494736272004,名護郵便局（本部）,2023/12/26 08:08:16,30,到着
494736272004,名護郵便局（本部）,2023/12/26 09:59:02,50,持ち出し中
494736272074,武蔵府中郵便局,2023/12/22 04:00:18,30,到着
494736272074,武蔵府中郵便局,2023/12/22 20:03:21,50,持ち出し中
494736272074,武蔵府中郵便局,2023/12/22 20:03:31,52,お届け先にお届け済み
494736272796,茅ヶ崎郵便局,2023/12/22 06:26:46,30,到着
494736272796,茅ヶ崎郵便局,2023/12/22 08:22:33,50,持ち出し中
494736272796,茅ヶ崎郵便局,2023/12/22 10:32:34,52,お届け先にお届け済み
494736272936,名古屋南郵便局,2023/12/22 06:01:02,30,到着
494736272936,名古屋南郵便局,2023/12/22 09:14:57,50,持ち出し中
494736272936,名古屋南郵便局,2023/12/22 14:50:17,52,お届け先にお届け済み
494736274874,東金郵便局,2023/12/22 05:00:00,30,到着
494736274874,東金郵便局,2023/12/22 09:47:25,50,持ち出し中
494736274874,東金郵便局,2023/12/22 12:59:02,52,お届け先にお届け済み
494736275401,佐原郵便局,2023/12/22 06:53:00,30,到着
494736275401,佐原郵便局（小見川）,2023/12/22 09:16:06,50,持ち出し中
494736275401,佐原郵便局（小見川）,2023/12/22 15:23:58,52,お届け先にお届け済み
494736275585,四街道郵便局,2023/12/22 05:43:05,30,到着
494736275585,四街道郵便局,2023/12/22 08:05:37,50,持ち出し中
494736275585,四街道郵便局,2023/12/22 09:48:56,52,お届け先にお届け済み
494736275611,和泉郵便局,2023/12/23 07:14:11,30,到着
494736275611,和泉郵便局,2023/12/23 11:37:31,50,持ち出し中
494736275611,和泉郵便局,2023/12/23 12:47:54,52,お届け先にお届け済み
494736275725,世田谷郵便局,2023/12/21 23:09:31,30,到着
494736275725,世田谷郵便局,2023/12/22 08:12:08,50,持ち出し中
494736275725,世田谷郵便局,2023/12/22 12:05:13,52,お届け先にお届け済み
494736275806,富士郵便局,2023/12/22 07:12:26,30,到着
494736275806,富士郵便局,2023/12/22 09:34:03,50,持ち出し中
494736275806,富士郵便局,2023/12/22 11:17:21,52,お届け先にお届け済み
494736276145,宇都宮中央郵便局,2023/12/22 04:43:55,30,到着
494736276145,宇都宮中央郵便局,2023/12/22 10:39:43,50,持ち出し中
494736276145,宇都宮中央郵便局,2023/12/22 13:32:37,52,お届け先にお届け済み
494736276355,千葉緑郵便局,2023/12/22 06:33:15,30,到着
494736276355,千葉緑郵便局,2023/12/22 08:17:15,50,持ち出し中
494736276355,千葉緑郵便局,2023/12/22 13:07:35,52,お届け先にお届け済み
494736276775,小樽郵便局,2023/12/23 06:24:41,30,到着
494736276775,小樽郵便局,2023/12/23 08:32:37,50,持ち出し中
494736276775,小樽郵便局,2023/12/23 13:15:29,52,お届け先にお届け済み
494736277416,美浜郵便局,2023/12/22 04:55:46,30,到着
494736277416,美浜郵便局,2023/12/22 08:56:49,50,持ち出し中
494736277416,美浜郵便局,2023/12/22 11:46:17,52,お届け先にお届け済み
494736277560,高崎郵便局,2023/12/22 05:15:20,30,到着
494736277560,高崎郵便局,2023/12/22 08:33:10,50,持ち出し中
494736277560,高崎郵便局,2023/12/22 12:00:39,52,お届け先にお届け済み
494736277571,加古川郵便局,2023/12/23 03:22:34,30,到着
494736277571,加古川郵便局,2023/12/23 18:47:38,65,調査中
494736277571,加古川郵便局,2023/12/24 16:35:22,50,持ち出し中
494736277571,加古川郵便局,2023/12/24 17:15:00,52,お届け先にお届け済み
494736277615,荒川郵便局,2023/12/22 02:40:04,30,到着
494736277615,荒川郵便局,2023/12/22 08:25:47,50,持ち出し中
494736277615,荒川郵便局,2023/12/22 10:32:26,52,お届け先にお届け済み
494736277906,布施郵便局,2023/12/22 23:25:15,30,到着
494736277906,布施郵便局,2023/12/23 09:09:44,50,持ち出し中
494736277906,布施郵便局,2023/12/23 10:09:15,52,お届け先にお届け済み
494736278223,岩国郵便局（玖珂）,2023/12/23 08:40:15,30,到着
494736278223,岩国郵便局（玖珂）,2023/12/23 09:39:18,50,持ち出し中
494736278223,岩国郵便局（玖珂）,2023/12/23 11:41:26,52,お届け先にお届け済み
494736278271,交野郵便局,2023/12/22 19:34:00,30,到着
494736278271,交野郵便局,2023/12/23 12:12:14,50,持ち出し中
494736278271,交野郵便局,2023/12/23 14:30:02,52,お届け先にお届け済み
494736278444,宜野湾郵便局,2023/12/25 21:12:09,30,到着
494736278444,宜野湾郵便局,2023/12/26 08:24:17,50,持ち出し中
494736278610,宇品郵便局,2023/12/23 03:27:45,30,到着
494736278610,宇品郵便局,2023/12/23 08:28:33,50,持ち出し中
494736278610,宇品郵便局,2023/12/23 11:01:10,52,お届け先にお届け済み
494736278643,小平郵便局,2023/12/22 06:54:06,30,到着
494736278750,印西郵便局,2023/12/22 05:17:03,30,到着
494736278750,印西郵便局,2023/12/22 20:23:21,65,調査中
494736278750,印西郵便局,2023/12/22 23:10:32,60,※保管
494736278794,長府郵便局,2023/12/23 06:56:58,30,到着
494736278794,長府郵便局,2023/12/23 09:15:44,50,持ち出し中
494736278794,長府郵便局,2023/12/23 11:30:00,52,お届け先にお届け済み
494736279170,さいたま中央郵便局,2023/12/22 05:46:40,30,到着
494736279170,さいたま中央郵便局,2023/12/22 14:56:47,50,持ち出し中
494736279170,さいたま中央郵便局,2023/12/22 15:29:01,52,お届け先にお届け済み
494736279192,龍野郵便局（太子）,2023/12/23 08:02:29,30,到着
494736279192,龍野郵便局（太子）,2023/12/23 08:14:38,50,持ち出し中
494736279192,龍野郵便局（太子）,2023/12/23 15:54:39,52,お届け先にお届け済み
494736279236,沼津郵便局,2023/12/22 05:58:40,30,到着
494736279236,沼津郵便局,2023/12/22 08:30:33,50,持ち出し中
494736279236,沼津郵便局,2023/12/22 11:44:08,52,お届け先にお届け済み
494736279284,熱田郵便局,2023/12/22 06:34:26,30,到着
494736279284,熱田郵便局,2023/12/22 08:13:11,50,持ち出し中
494736279284,熱田郵便局,2023/12/22 08:13:31,65,調査中
494736279284,城東郵便局,2023/12/23 05:00:43,30,到着
494736279284,城東郵便局,2023/12/23 10:17:00,50,持ち出し中
494736279284,城東郵便局,2023/12/23 15:15:17,52,お届け先にお届け済み
494736279354,秦野郵便局,2023/12/22 07:10:51,30,到着
494736279354,秦野郵便局,2023/12/22 09:27:10,50,持ち出し中
494736279354,秦野郵便局,2023/12/22 11:54:31,52,お届け先にお届け済み
494736279516,真岡郵便局,2023/12/22 06:03:23,30,到着
494736279516,真岡郵便局,2023/12/22 08:21:14,50,持ち出し中
494736279516,真岡郵便局,2023/12/22 14:44:58,52,お届け先にお届け済み
494736279844,千種郵便局,2023/12/22 05:38:13,30,到着
494736279844,千種郵便局,2023/12/22 08:18:37,50,持ち出し中
494736279844,千種郵便局,2023/12/22 10:44:06,52,お届け先にお届け済み
494736280242,立川郵便局,2023/12/22 05:50:59,30,到着
494736280242,立川郵便局,2023/12/22 09:28:57,50,持ち出し中
494736280242,立川郵便局,2023/12/22 20:42:38,52,お届け先にお届け済み
494736280592,太田郵便局,2023/12/22 05:57:10,30,到着
494736280592,太田郵便局,2023/12/22 08:32:10,50,持ち出し中
494736280592,太田郵便局,2023/12/22 12:23:13,52,お届け先にお届け済み
494736280872,渋谷郵便局,2023/12/21 23:53:00,30,到着
494736280872,渋谷郵便局,2023/12/22 10:52:45,50,持ち出し中
494736280872,渋谷郵便局,2023/12/22 11:50:27,52,お届け先にお届け済み
494736281023,両津郵便局（金井）,2023/12/23 07:29:49,30,到着
494736281023,両津郵便局（金井）,2023/12/23 09:09:13,50,持ち出し中
494736281023,両津郵便局（金井）,2023/12/23 10:41:19,52,お届け先にお届け済み
494736281163,上尾郵便局,2023/12/22 03:37:22,30,到着
494736281163,上尾郵便局,2023/12/22 17:27:40,64,保管
494736281163,上尾郵便局,2023/12/22 08:26:28,50,持ち出し中
494736281163,上尾郵便局,2023/12/23 10:21:33,50,持ち出し中
494736281163,上尾郵便局,2023/12/23 12:50:05,52,お届け先にお届け済み
494736281233,大和郡山郵便局,2023/12/23 00:06:22,30,到着
494736281233,大和郡山郵便局,2023/12/23 08:42:39,50,持ち出し中
494736281233,大和郡山郵便局,2023/12/23 10:49:58,52,お届け先にお届け済み
494736281351,能代郵便局,2023/12/22 14:18:34,30,到着
494736281351,能代郵便局,2023/12/23 09:00:03,50,持ち出し中
494736281351,能代郵便局,2023/12/23 12:29:13,52,お届け先にお届け済み
494736281395,調布郵便局,2023/12/22 06:02:03,30,到着
494736281395,調布郵便局,2023/12/22 08:51:07,50,持ち出し中
494736281395,調布郵便局,2023/12/22 16:12:08,52,お届け先にお届け済み
494736282036,岩見沢郵便局,2023/12/23 06:32:44,30,到着
494736282036,岩見沢郵便局,2023/12/23 14:48:29,50,持ち出し中
494736282036,岩見沢郵便局,2023/12/23 18:46:46,52,お届け先にお届け済み
494736282106,八幡南郵便局,2023/12/23 02:03:00,30,到着
494736282106,八幡南郵便局,2023/12/23 09:31:35,50,持ち出し中
494736282106,八幡南郵便局,2023/12/23 11:26:46,52,お届け先にお届け済み
494736282471,豊平郵便局,2023/12/23 06:08:23,30,到着
494736282471,豊平郵便局,2023/12/23 09:10:59,50,持ち出し中
494736282471,豊平郵便局,2023/12/23 12:32:33,52,お届け先にお届け済み
494736283053,那覇中央郵便局,2023/12/25 18:07:48,30,到着
494736283160,小山郵便局,2023/12/22 05:16:26,30,到着
494736283160,小山郵便局,2023/12/22 08:26:14,50,持ち出し中
494736283160,小山郵便局,2023/12/22 12:46:15,52,お届け先にお届け済み
494736283241,深谷郵便局,2023/12/22 07:18:08,30,到着
494736283241,深谷郵便局,2023/12/22 13:47:47,50,持ち出し中
494736283241,深谷郵便局,2023/12/22 15:31:56,52,お届け先にお届け済み
494736283576,広島中央郵便局（日浦）,2023/12/23 07:45:31,30,到着
494736283576,広島中央郵便局（日浦）,2023/12/23 08:10:06,50,持ち出し中
494736283576,広島中央郵便局（日浦）,2023/12/23 12:08:37,52,お届け先にお届け済み
494736284081,長岡西郵便局,2023/12/22 17:18:48,30,到着
494736284081,長岡西郵便局,2023/12/23 12:30:17,50,持ち出し中
494736284081,長岡西郵便局,2023/12/23 13:43:25,52,お届け先にお届け済み
494736284221,逗子郵便局,2023/12/22 07:02:48,30,到着
494736284221,逗子郵便局,2023/12/22 16:41:00,52,お届け先にお届け済み
494736284420,板橋北郵便局,2023/12/22 03:29:33,30,到着
494736284420,板橋北郵便局,2023/12/22 08:25:08,50,持ち出し中
494736284420,板橋北郵便局,2023/12/22 09:44:25,52,お届け先にお届け済み
494736284571,広島中央郵便局,2023/12/23 01:20:42,30,到着
494736284571,広島中央郵便局,2023/12/23 19:17:09,64,保管
494736284571,広島中央郵便局,2023/12/23 19:16:47,50,持ち出し中
494736284571,広島中央郵便局,2023/12/24 15:19:55,50,持ち出し中
494736284571,広島中央郵便局,2023/12/24 16:38:13,52,お届け先にお届け済み
494736284755,新宿北郵便局,2023/12/22 01:09:41,30,到着
494736284755,新宿北郵便局,2023/12/22 09:17:03,50,持ち出し中
494736284755,新宿北郵便局,2023/12/22 15:12:00,52,お届け先にお届け済み
494736284814,中原郵便局,2023/12/22 06:36:52,30,到着
494736284814,中原郵便局,2023/12/22 17:30:42,64,保管
494736284814,中原郵便局,2023/12/22 13:55:04,50,持ち出し中
494736284814,中原郵便局,2023/12/22 18:44:41,50,持ち出し中
494736284814,中原郵便局,2023/12/22 19:28:29,52,お届け先にお届け済み
494736285352,長岡郵便局,2023/12/22 16:08:14,30,到着
494736285352,長岡郵便局,2023/12/23 10:22:43,50,持ち出し中
494736285352,長岡郵便局,2023/12/23 13:09:09,52,お届け先にお届け済み
494736285890,城陽郵便局,2023/12/22 16:22:24,30,到着
494736285890,城陽郵便局,2023/12/23 08:49:32,50,持ち出し中
494736285890,城陽郵便局,2023/12/23 12:28:33,52,お届け先にお届け済み
494736286236,東山郵便局,2023/12/22 17:19:14,30,到着
494736286236,東山郵便局,2023/12/23 08:52:22,50,持ち出し中
494736286236,東山郵便局,2023/12/23 10:15:00,52,お届け先にお届け済み
494736286376,鶴見郵便局,2023/12/22 02:57:46,30,到着
494736286376,鶴見郵便局,2023/12/22 08:50:18,50,持ち出し中
494736286376,鶴見郵便局,2023/12/22 11:31:52,52,お届け先にお届け済み
494736286380,名古屋西郵便局,2023/12/22 04:40:38,30,到着
494736286380,名古屋西郵便局,2023/12/22 13:39:54,50,持ち出し中
494736286380,名古屋西郵便局,2023/12/22 15:28:19,52,お届け先にお届け済み
494736286505,姫路郵便局,2023/12/22 23:56:09,30,到着
494736286505,姫路郵便局,2023/12/23 09:11:19,50,持ち出し中
494736286505,姫路郵便局,2023/12/23 10:05:34,52,お届け先にお届け済み
494736286730,大森郵便局,2023/12/22 03:01:09,30,到着
494736286730,大森郵便局,2023/12/22 08:41:48,50,持ち出し中
494736286730,大森郵便局,2023/12/22 16:45:35,52,お届け先にお届け済み
494736287194,福山東郵便局,2023/12/23 06:51:50,30,到着
494736287194,福山東郵便局,2023/12/23 09:00:00,50,持ち出し中
494736287194,福山東郵便局,2023/12/23 16:06:26,52,お届け先にお届け済み
494736287216,古川郵便局,2023/12/22 16:13:26,30,到着
494736287216,古川郵便局,2023/12/23 08:40:37,50,持ち出し中
494736287216,古川郵便局,2023/12/23 15:37:31,52,お届け先にお届け済み
494736287275,淀川郵便局,2023/12/22 23:06:05,30,到着
494736287275,淀川郵便局,2023/12/23 08:20:39,50,持ち出し中
494736287275,淀川郵便局,2023/12/23 11:24:29,52,お届け先にお届け済み
494736287382,大泉郵便局,2023/12/22 07:08:12,30,到着
494736287382,大泉郵便局,2023/12/22 08:46:28,50,持ち出し中
494736287382,大泉郵便局,2023/12/22 10:00:18,52,お届け先にお届け済み
494736287776,大宮郵便局,2023/12/22 05:25:36,30,到着
494736287776,大宮郵便局,2023/12/22 08:52:19,50,持ち出し中
494736287776,大宮郵便局,2023/12/22 15:24:30,52,お届け先にお届け済み
494736287780,王子郵便局,2023/12/21 23:56:45,30,到着
494736287780,王子郵便局,2023/12/22 08:15:21,50,持ち出し中
494736287780,王子郵便局,2023/12/22 16:05:57,52,お届け先にお届け済み
494736287964,本所郵便局,2023/12/22 03:29:30,30,到着
494736287964,本所郵便局,2023/12/22 11:21:22,50,持ち出し中
494736287964,本所郵便局,2023/12/22 13:42:27,52,お届け先にお届け済み
494736288012,王寺郵便局,2023/12/23 21:30:58,30,到着
494736288012,王寺郵便局,2023/12/24 14:29:45,50,持ち出し中
494736288012,王寺郵便局,2023/12/24 15:21:43,52,お届け先にお届け済み
494736288303,堺郵便局,2023/12/23 03:03:23,30,到着
494736288303,堺郵便局,2023/12/23 11:22:00,52,お届け先にお届け済み
494736288406,粕屋南郵便局,2023/12/23 08:36:37,30,到着
494736288406,粕屋南郵便局,2023/12/23 10:30:38,50,持ち出し中
494736288406,粕屋南郵便局,2023/12/23 16:34:10,52,お届け先にお届け済み
494736288605,小松郵便局,2023/12/23 06:50:28,30,到着
494736288605,小松郵便局,2023/12/23 09:24:25,50,持ち出し中
494736288605,小松郵便局,2023/12/23 10:31:54,52,お届け先にお届け済み
494736288642,住吉郵便局,2023/12/22 20:34:28,30,到着
494736288642,住吉郵便局,2023/12/23 13:10:29,50,持ち出し中
494736288642,住吉郵便局,2023/12/23 16:28:07,52,お届け先にお届け済み
494736288686,久喜郵便局,2023/12/22 05:32:31,30,到着
494736288686,久喜郵便局,2023/12/22 09:33:41,50,持ち出し中
494736288686,久喜郵便局,2023/12/22 17:11:24,52,お届け先にお届け済み
494736288793,天王寺郵便局,2023/12/22 22:02:44,30,到着
494736288793,天王寺郵便局,2023/12/23 09:04:34,50,持ち出し中
494736288793,天王寺郵便局,2023/12/23 10:57:42,52,お届け先にお届け済み
